gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YBL009W	YBL009W	YBL009W	NM_001178249	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL009W	YBL009W	YBL009W	NM_001178249	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL008W-A	YBL008W-A	YBL008W-A	NP_878046	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL008W-A	YBL008W-A	YBL008W-A	NM_001184539	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL008W-A	YBL008W-A	YBL008W-A	NM_001184539	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL008W	YBL008W	YBL008W	NP_009545	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL008W	YBL008W	YBL008W	NM_001178248	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL008W	YBL008W	YBL008W	NM_001178248	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL007C	YBL007C	YBL007C	NP_009546	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL007C	YBL007C	YBL007C	NM_001178247	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL007C	YBL007C	YBL007C	NM_001178247	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL006C	YBL006C	YBL006C	NP_009547	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL006C	YBL006C	YBL006C	NM_001178246	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL006C	YBL006C	YBL006C	NM_001178246	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL005W	YBL005W	YBL005W	NP_009548	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL005W	YBL005W	YBL005W	NM_001178245	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL005W	YBL005W	YBL005W	NM_001178245	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL005W-A	YBL005W-A	YBL005W-A	NP_009550	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL005W-A	YBL005W-A	YBL005W-A	NM_001180047	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL005W-A	YBL005W-A	YBL005W-A	NM_001180047	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL005W-B	YBL005W-B	YBL005W-B	NP_009549	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL005W-B	YBL005W-B	YBL005W-B	NM_001180048	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL005W-B	YBL005W-B	YBL005W-B	NM_001180048	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL004W	YBL004W	YBL004W	NP_009551	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL004W	YBL004W	YBL004W	NM_001178244	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL004W	YBL004W	YBL004W	NM_001178244	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL003C	YBL003C	YBL003C	NP_009552	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL003C	YBL003C	YBL003C	NM_001178243	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL003C	YBL003C	YBL003C	NM_001178243	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL002W	YBL002W	YBL002W	NP_009553	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL002W	YBL002W	YBL002W	NM_001178242	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL002W	YBL002W	YBL002W	NM_001178242	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBL001C	YBL001C	YBL001C	NP_009554	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBL001C	YBL001C	YBL001C	NM_001178241	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBL001C	YBL001C	YBL001C	NM_001178241	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR001C	YBR001C	YBR001C	NP_009555	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR001C	YBR001C	YBR001C	NM_001178349	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR001C	YBR001C	YBR001C	NM_001178349	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR002C	YBR002C	YBR002C	NP_009556	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR002C	YBR002C	YBR002C	NM_001178350	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR002C	YBR002C	YBR002C	NM_001178350	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR003W	YBR003W	YBR003W	NP_009557	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR003W	YBR003W	YBR003W	NM_001178351	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR003W	YBR003W	YBR003W	NM_001178351	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR004C	YBR004C	YBR004C	NP_009558	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR004C	YBR004C	YBR004C	NM_001178352	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR004C	YBR004C	YBR004C	NM_001178352	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR005W	YBR005W	YBR005W	NP_009559	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR005W	YBR005W	YBR005W	NM_001178353	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR005W	YBR005W	YBR005W	NM_001178353	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR006W	YBR006W	YBR006W	NP_009560	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR006W	YBR006W	YBR006W	NM_001178354	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR006W	YBR006W	YBR006W	NM_001178354	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR007C	YBR007C	YBR007C	NP_009561	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR007C	YBR007C	YBR007C	NM_001178355	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR007C	YBR007C	YBR007C	NM_001178355	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR008C	YBR008C	YBR008C	NP_009562	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR008C	YBR008C	YBR008C	NM_001178356	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR008C	YBR008C	YBR008C	NM_001178356	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR009C	YBR009C	YBR009C	NP_009563	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR009C	YBR009C	YBR009C	NP_014368	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR009C	YBR009C	YBR009C	NM_001178357	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR009C	YBR009C	YBR009C	NM_001178357	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR010W	YBR010W	YBR010W	NP_009564	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR010W	YBR010W	YBR010W	NP_014367	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR010W	YBR010W	YBR010W	NM_001178358	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR010W	YBR010W	YBR010W	NM_001178358	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR011C	YBR011C	YBR011C	NP_009565	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR011C	YBR011C	YBR011C	NM_001178359	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR011C	YBR011C	YBR011C	NM_001178359	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR012W-A	YBR012W-A	YBR012W-A	NP_009568	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR012W-A	YBR012W-A	YBR012W-A	NM_001180055	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR012W-A	YBR012W-A	YBR012W-A	NM_001180055	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR012W-B	YBR012W-B	YBR012W-B	NP_009567	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR012W-B	YBR012W-B	YBR012W-B	NM_001180056	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR012W-B	YBR012W-B	YBR012W-B	NM_001180056	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR013C	YBR013C	YBR013C	NP_009569	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR013C	YBR013C	YBR013C	NM_001178361	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR013C	YBR013C	YBR013C	NM_001178361	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR014C	YBR014C	YBR014C	NP_009570	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR014C	YBR014C	YBR014C	NM_001178362	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR014C	YBR014C	YBR014C	NM_001178362	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR015C	YBR015C	YBR015C	NP_009571	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR015C	YBR015C	YBR015C	NM_001178363	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR015C	YBR015C	YBR015C	NM_001178363	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR016W	YBR016W	YBR016W	NP_009572	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR016W	YBR016W	YBR016W	NM_001178364	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR016W	YBR016W	YBR016W	NM_001178364	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR017C	YBR017C	YBR017C	NP_009573	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR017C	YBR017C	YBR017C	NM_001178365	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR017C	YBR017C	YBR017C	NM_001178365	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR018C	YBR018C	YBR018C	NP_009574	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR018C	YBR018C	YBR018C	NM_001178366	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR018C	YBR018C	YBR018C	NM_001178366	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR019C	YBR019C	YBR019C	NP_009575	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR019C	YBR019C	YBR019C	NM_001178367	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR019C	YBR019C	YBR019C	NM_001178367	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR020W	YBR020W	YBR020W	NP_009576	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR020W	YBR020W	YBR020W	NM_001178368	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR020W	YBR020W	YBR020W	NM_001178368	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR021W	YBR021W	YBR021W	NP_009577	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR021W	YBR021W	YBR021W	NM_001178369	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR021W	YBR021W	YBR021W	NM_001178369	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR022W	YBR022W	YBR022W	NP_009578	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR022W	YBR022W	YBR022W	NM_001178370	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR022W	YBR022W	YBR022W	NM_001178370	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR023C	YBR023C	YBR023C	NP_009579	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR023C	YBR023C	YBR023C	NM_001178371	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR023C	YBR023C	YBR023C	NM_001178371	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR024W	YBR024W	YBR024W	NP_009580	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR024W	YBR024W	YBR024W	NM_001178372	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR024W	YBR024W	YBR024W	NM_001178372	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR025C	YBR025C	YBR025C	NP_009581	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR025C	YBR025C	YBR025C	NM_001178373	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR025C	YBR025C	YBR025C	NM_001178373	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR026C	YBR026C	YBR026C	NP_009582	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR026C	YBR026C	YBR026C	NM_001178374	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR026C	YBR026C	YBR026C	NM_001178374	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR028C	YBR028C	YBR028C	NP_009584	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR028C	YBR028C	YBR028C	NM_001178376	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR028C	YBR028C	YBR028C	NM_001178376	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR029C	YBR029C	YBR029C	NP_009585	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR029C	YBR029C	YBR029C	NM_001178377	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR029C	YBR029C	YBR029C	NM_001178377	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR030W	YBR030W	YBR030W	NP_009586	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR030W	YBR030W	YBR030W	NM_001178378	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR030W	YBR030W	YBR030W	NM_001178378	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR031W	YBR031W	YBR031W	NP_009587	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR031W	YBR031W	YBR031W	NM_001178379	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR031W	YBR031W	YBR031W	NM_001178379	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR033W	YBR033W	YBR033W	NP_009589	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR033W	YBR033W	YBR033W	NM_001178381	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR033W	YBR033W	YBR033W	NM_001178381	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR034C	YBR034C	YBR034C	NP_009590	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR034C	YBR034C	YBR034C	NM_001178382	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR034C	YBR034C	YBR034C	NM_001178382	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR035C	YBR035C	YBR035C	NP_009591	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR035C	YBR035C	YBR035C	NM_001178383	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR035C	YBR035C	YBR035C	NM_001178383	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR036C	YBR036C	YBR036C	NP_009592	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR036C	YBR036C	YBR036C	NM_001178384	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR036C	YBR036C	YBR036C	NM_001178384	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR037C	YBR037C	YBR037C	NP_009593	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR037C	YBR037C	YBR037C	NM_001178385	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR037C	YBR037C	YBR037C	NM_001178385	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR038W	YBR038W	YBR038W	NP_009594	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR038W	YBR038W	YBR038W	NM_001178386	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR038W	YBR038W	YBR038W	NM_001178386	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR039W	YBR039W	YBR039W	NP_009595	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR039W	YBR039W	YBR039W	NM_001178387	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR039W	YBR039W	YBR039W	NM_001178387	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR040W	YBR040W	YBR040W	NP_009596	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR040W	YBR040W	YBR040W	NM_001178388	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR040W	YBR040W	YBR040W	NM_001178388	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR041W	YBR041W	YBR041W	NP_009597	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR041W	YBR041W	YBR041W	NM_001178389	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR041W	YBR041W	YBR041W	NM_001178389	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR042C	YBR042C	YBR042C	NP_009598	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR042C	YBR042C	YBR042C	NM_001178390	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR042C	YBR042C	YBR042C	NM_001178390	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR043C	YBR043C	YBR043C	NP_009599	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR043C	YBR043C	YBR043C	NM_001178391	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR043C	YBR043C	YBR043C	NM_001178391	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR044C	YBR044C	YBR044C	NP_009600	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR044C	YBR044C	YBR044C	NM_001178392	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR044C	YBR044C	YBR044C	NM_001178392	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR045C	YBR045C	YBR045C	NP_009601	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR045C	YBR045C	YBR045C	NM_001178393	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR045C	YBR045C	YBR045C	NM_001178393	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR046C	YBR046C	YBR046C	NP_009602	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR046C	YBR046C	YBR046C	NM_001178394	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR046C	YBR046C	YBR046C	NM_001178394	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR047W	YBR047W	YBR047W	NP_009603	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR047W	YBR047W	YBR047W	NM_001178395	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR047W	YBR047W	YBR047W	NM_001178395	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR048W	YBR048W	YBR048W	NP_009604	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR048W	YBR048W	YBR048W	NP_010308	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR048W	YBR048W	YBR048W	NM_001178396	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR048W	YBR048W	YBR048W	NM_001178396	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR049C	YBR049C	YBR049C	NP_009605	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR049C	YBR049C	YBR049C	NM_001178397	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR049C	YBR049C	YBR049C	NM_001178397	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR050C	YBR050C	YBR050C	NP_009606	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR050C	YBR050C	YBR050C	NM_001178398	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR050C	YBR050C	YBR050C	NM_001178398	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR052C	YBR052C	YBR052C	NP_009608	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR052C	YBR052C	YBR052C	NM_001178400	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR052C	YBR052C	YBR052C	NM_001178400	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR053C	YBR053C	YBR053C	NP_009609	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR053C	YBR053C	YBR053C	NM_001178401	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR053C	YBR053C	YBR053C	NM_001178401	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR054W	YBR054W	YBR054W	NP_009610	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR054W	YBR054W	YBR054W	NM_001178402	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR054W	YBR054W	YBR054W	NM_001178402	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR055C	YBR055C	YBR055C	NP_009611	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR055C	YBR055C	YBR055C	NM_001178403	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR055C	YBR055C	YBR055C	NM_001178403	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR056W	YBR056W	YBR056W	NP_009612	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR056W	YBR056W	YBR056W	NM_001178404	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR056W	YBR056W	YBR056W	NM_001178404	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR057C	YBR057C	YBR057C	NP_009613	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR057C	YBR057C	YBR057C	NM_001178405	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR057C	YBR057C	YBR057C	NM_001178405	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR058C	YBR058C	YBR058C	NP_009614	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR058C	YBR058C	YBR058C	NM_001178406	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR058C	YBR058C	YBR058C	NM_001178406	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR058C-A	YBR058C-A	YBR058C-A	NP_116327	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR058C-A	YBR058C-A	YBR058C-A	NM_001184442	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR058C-A	YBR058C-A	YBR058C-A	NM_001184442	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR059C	YBR059C	YBR059C	NP_009615	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR059C	YBR059C	YBR059C	NM_001178407	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR059C	YBR059C	YBR059C	NM_001178407	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR060C	YBR060C	YBR060C	NP_009616	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR060C	YBR060C	YBR060C	NM_001178408	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR060C	YBR060C	YBR060C	NM_001178408	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR061C	YBR061C	YBR061C	NP_009617	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR061C	YBR061C	YBR061C	NM_001178409	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR061C	YBR061C	YBR061C	NM_001178409	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR062C	YBR062C	YBR062C	NP_009618	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR062C	YBR062C	YBR062C	NM_001178410	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR062C	YBR062C	YBR062C	NM_001178410	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR063C	YBR063C	YBR063C	NP_009619	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR063C	YBR063C	YBR063C	NM_001178411	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR063C	YBR063C	YBR063C	NM_001178411	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR065C	YBR065C	YBR065C	NP_009621	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR065C	YBR065C	YBR065C	NM_001178413	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR065C	YBR065C	YBR065C	NM_001178413	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR066C	YBR066C	YBR066C	NP_009622	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR066C	YBR066C	YBR066C	NM_001178414	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR066C	YBR066C	YBR066C	NM_001178414	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR067C	YBR067C	YBR067C	NP_009623	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR067C	YBR067C	YBR067C	NM_001178415	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR067C	YBR067C	YBR067C	NM_001178415	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR068C	YBR068C	YBR068C	NP_009624	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR068C	YBR068C	YBR068C	NM_001178416	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR068C	YBR068C	YBR068C	NM_001178416	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR069C	YBR069C	YBR069C	NP_009625	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR069C	YBR069C	YBR069C	NM_001178417	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR069C	YBR069C	YBR069C	NM_001178417	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR070C	YBR070C	YBR070C	NP_009626	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR070C	YBR070C	YBR070C	NM_001178418	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR070C	YBR070C	YBR070C	NM_001178418	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR071W	YBR071W	YBR071W	NP_009627	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR071W	YBR071W	YBR071W	NM_001178419	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR071W	YBR071W	YBR071W	NM_001178419	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR072W	YBR072W	YBR072W	NP_009628	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR072W	YBR072W	YBR072W	NM_001178420	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR072W	YBR072W	YBR072W	NM_001178420	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR072C-A	YBR072C-A	YBR072C-A	NP_878048	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR072C-A	YBR072C-A	YBR072C-A	NM_001184540	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR072C-A	YBR072C-A	YBR072C-A	NM_001184540	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR073W	YBR073W	YBR073W	NP_009629	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR073W	YBR073W	YBR073W	NM_001178421	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR073W	YBR073W	YBR073W	NM_001178421	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YBR074W	YBR074W	YBR074W	NP_009630	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YBR074W	YBR074W	YBR074W	NM_001178422	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YBR074W	YBR074W	YBR074W	NM_001178422	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
